cycle_id,broad_episode_id,cycle_start_year,first_hike,first_cut,panel_month,panel_month_start,macro_state_period,CPI_YOY,CPI_MOMENTUM,INDPRO_YOY,yield_obs_date,DGS10_LEVEL,DGS2_LEVEL,CURVE_BP,REAL_RATE_PROXY_PP,wti_obs_date,WTI_6M_RET,nfci_obs_date,NFCI,dfii10_obs_date,DFII10,usd_obs_date,USD_SOURCE_REGIME,USD_6M_RET,GOLD_BASELINE_PRICE,GOLD_FWD_3M_RET,GOLD_FWD_6M_RET,GOLD_FWD_3M_MDD,GOLD_FWD_6M_MDD,GOLD_FWD_6M_MAE,GOLD_FWD_6M_MFE,GOLD_FWD_6M_DOWN_SEMIVOL
T07_1999,B04,1999,1999-06-30,2001-01-03,2000-09,2000-09-01,2000-07,0.03659268146370742,0.005906760886089879,0.037698485910728996,2000-08-31,5.73,6.18,-44.99999999999993,2.0707318536292583,2000-08-31,0.12207527975584953,2000-08-25,-0.197,,,2000-08-30,TWEXM,0.0375052049854665,274.47,-0.03085947462382055,-0.045433016358800704,0.03085947462382055,0.045433016358800704,-0.045433016358800704,0.0,0.04632225755557043
T07_1999,B04,1999,1999-06-30,2001-01-03,2000-10,2000-10-01,2000-08,0.034111310592459754,0.0022220205804259763,0.030734226950164922,2000-09-29,5.8,5.98,-18.00000000000006,2.3888689407540245,2000-09-29,-0.011210762331838486,2000-09-29,-0.196,,,2000-09-27,TWEXM,0.05361528905722057,274.0,-0.010948905109489093,-0.04014598540145986,0.029197080291970767,0.04379562043795615,-0.04379562043795615,0.0,0.04625880370152623
T07_1999,B04,1999,1999-06-30,2001-01-03,2000-11,2000-11-01,2000-09,0.03454437164979152,-0.002760080817115984,0.03968806853188922,2000-10-31,5.77,5.94,-17.00000000000008,2.315562835020848,2000-10-31,0.2843676355066773,2000-10-27,-0.167,,,2000-10-25,TWEXM,0.06468702035468654,270.0,-0.01851851851851849,-0.03703703703703709,0.022140221402214055,0.040590405904059046,-0.03703703703703709,0.0037037037037037646,0.04439107291625248
T07_1999,B04,1999,1999-06-30,2001-01-03,2000-12,2000-12-01,2000-10,0.034482758620689724,-0.0021099228430176975,0.023142184859096693,2000-11-30,5.48,5.61,-12.99999999999999,2.031724137931028,2000-11-30,0.227986846912678,2000-11-24,-0.105,,,2000-11-29,TWEXM,0.05411194275761422,266.0,-0.015037593984962405,0.022556390977443552,0.03321033210332103,0.040590405904059046,-0.022556390977443663,0.022556390977443552,0.039051469701855385
T08_2004,B05,2004,2004-06-30,2007-09-18,2004-07,2004-07-01,2004-05,0.030517711171662132,0.01358707217657762,0.0338458309862264,2004-06-30,4.62,2.7,192.0,1.568228882833787,2004-06-30,0.1967585089141004,2004-06-25,-0.684,2004-06-30,2.1,2004-06-30,TWEXM,0.02162345762156037,392.0,0.03316326530612246,0.12755102040816335,0.0,0.0,0.0,0.12755102040816335,0.0
T08_2004,B05,2004,2004-06-30,2007-09-18,2004-08,2004-08-01,2004-06,0.032661948829613596,0.015289527548397519,0.024470313625517992,2004-07-30,4.5,2.68,181.99999999999997,1.2338051170386404,2004-07-30,0.5454224107458465,2004-07-30,-0.693,2004-07-30,2.01,2004-07-28,TWEXM,0.029967655794403747,398.0,0.055276381909547645,0.0653266331658291,0.0,0.040723981900452455,0.0,0.11055276381909551,0.05879794672025855
T08_2004,B05,2004,2004-06-30,2007-09-18,2004-09,2004-09-01,2004-07,0.029907558455682492,0.007056633537293022,0.026848554355043186,2004-08-31,4.13,2.41,171.99999999999997,1.1392441544317506,2004-08-31,0.40672884743504323,2004-08-27,-0.698,2004-08-31,1.78,2004-08-25,TWEXM,0.011522812829745543,401.0,0.09476309226932678,0.05486284289276799,0.0,0.042986425339366474,0.0,0.10224438902743138,0.05889269724650488
T08_2004,B05,2004,2004-06-30,2007-09-18,2004-10,2004-10-01,2004-08,0.02654387865655483,-0.003973832515107301,0.029784524146032165,2004-09-30,4.14,2.63,150.99999999999997,1.4856121343445166,2004-09-30,0.43154246100519944,2004-09-24,-0.697,2004-09-30,1.77,2004-09-29,TWEXM,-0.0024094287041338536,405.0,0.09135802469135812,0.07160493827160486,0.0,0.042986425339366474,0.0,0.09135802469135812,0.05889269724650488
T08_2004,B05,2004,2004-06-30,2007-09-18,2004-11,2004-11-01,2004-09,0.025377969762419017,-0.007283979067194579,0.02448803847620762,2004-10-29,4.05,2.56,148.99999999999997,1.5122030237580981,2004-10-29,0.4443514644351465,2004-10-29,-0.703,2004-10-29,1.63,2004-10-27,TWEXM,-0.06353404684279396,420.0,0.00952380952380949,0.021428571428571352,0.040723981900452455,0.042986425339366474,0.0,0.05238095238095242,0.06113015164168337
T08_2004,B05,2004,2004-06-30,2007-09-18,2004-12,2004-12-01,2004-10,0.03189189189189201,0.0019843334362095177,0.03195748461556924,2004-11-30,4.36,3.02,134.00000000000003,1.1708108108107993,2004-11-30,0.3070991757511299,2004-11-26,-0.713,2004-11-30,1.75,2004-11-24,TWEXM,-0.0940563215546909,439.0,-0.036446469248291535,-0.038724373576309756,0.042986425339366474,0.04524886877828049,-0.038724373576309756,0.006833712984054774,0.06540799681063841
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-01,2005-01-01,2004-11,0.035230352303523116,0.008686473646968285,0.02763005391785356,2004-12-31,4.24,3.08,116.00000000000001,0.7169647696476886,2004-12-30,0.02433262461611152,2004-12-31,-0.695,2004-12-31,1.68,2004-12-29,TWEXM,-0.08368290538224399,442.0,-0.018099547511312264,-0.02488687782805432,0.042986425339366474,0.04524886877828049,-0.04524886877828049,0.0,0.06540799681063841
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-02,2005-02-01,2004-12,0.03255561584373301,0.007177646081313993,0.03551152067738861,2005-01-31,4.14,3.29,84.99999999999997,0.8844384156266987,2005-01-31,0.21966632962588473,2005-01-28,-0.701,2005-01-31,1.65,2005-01-26,TWEXM,-0.06584918479039192,424.0,0.011792452830188704,0.0,0.011520737327188946,0.027649769585253448,-0.004716981132075526,0.02358490566037741,0.03684107548146476
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-03,2005-03-01,2005-01,0.02969762419006483,-0.0021942677018271795,0.037656681883018184,2005-02-28,4.36,3.59,77.00000000000004,1.3902375809935172,2005-02-25,0.19396157365050337,2005-02-25,-0.708,2005-02-28,1.7,2005-02-23,TWEXM,-0.05810615768218397,423.0,-0.0023640661938534313,0.03546099290780136,0.027649769585253448,0.027649769585253448,-0.0023640661938534313,0.03546099290780136,0.036689420711982675
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-04,2005-04-01,2005-02,0.030075187969925032,-0.0051551643335980835,0.03892187869790664,2005-03-31,4.5,3.8,70.00000000000001,1.4924812030074968,2005-03-31,0.3097324177125267,2005-03-25,-0.663,2005-03-31,1.79,2005-03-30,TWEXM,-0.04505397933944422,434.0,-0.00691244239631339,0.05069124423963123,0.027649769585253448,0.027649769585253448,-0.027649769585253448,0.05069124423963123,0.036689420711982675
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-05,2005-05-01,2005-03,0.031483457844183604,-0.0010721579995494057,0.04168552298887196,2005-04-29,4.21,3.66,54.999999999999986,1.0616542155816395,2005-04-29,-0.007263922518159771,2005-04-29,-0.608,2005-04-29,1.61,2005-04-27,TWEXM,-0.01254792568720553,429.0,-0.011655011655011704,0.09557109557109555,0.01631701631701632,0.01631701631701632,-0.01631701631701632,0.09557109557109555,0.032826330002212294
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-06,2005-06-01,2005-04,0.03510638297872348,0.005408758788658652,0.04006456472613795,2005-05-31,4.0,3.6,39.99999999999999,0.48936170212765173,2005-05-31,0.005793742757821407,2005-05-27,-0.598,2005-05-31,1.63,2005-05-25,TWEXM,0.04471247487731933,422.0,0.03791469194312791,0.13033175355450233,0.016241299303944357,0.016241299303944357,0.0,0.13033175355450233,0.023157230714592414
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-07,2005-07-01,2005-05,0.028027498677948293,-0.0020476892919767398,0.03353479064927534,2005-06-30,3.94,3.66,27.99999999999998,1.1372501322051707,2005-06-30,0.13920740293703493,2005-06-24,-0.602,2005-06-30,1.67,2005-06-29,TWEXM,0.06497978139888705,431.0,0.058004640371229765,0.18329466357308588,0.016241299303944357,0.016241299303944357,-0.016241299303944357,0.18329466357308588,0.023157230714592414
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-08,2005-08-01,2005-06,0.02530311017395892,-0.006180347670224684,0.046347083589064475,2005-07-29,4.28,4.02,26.000000000000068,1.7496889826041082,2005-07-28,0.3092220279720279,2005-07-29,-0.612,2005-07-29,1.92,2005-07-27,TWEXM,0.05117818111353545,424.0,0.10849056603773577,0.2971698113207548,0.0,0.0,0.0,0.2971698113207548,0.0
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-09,2005-09-01,2005-07,0.03167898627243937,-0.0034273967062841137,0.03529849334526092,2005-08-31,4.02,3.84,17.99999999999997,0.8521013727560627,2005-08-31,0.41184941370088457,2005-08-26,-0.597,2005-08-31,1.65,2005-08-31,TWEXM,0.033094316095480636,438.0,0.08904109589041087,0.26712328767123283,0.0,0.0,0.0,0.26712328767123283,0.0
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-10,2005-10-01,2005-08,0.03641160949868083,0.008384110820732538,0.03797594088074363,2005-09-30,4.34,4.18,16.000000000000014,0.6988390501319168,2005-09-30,0.36656346749225976,2005-09-30,-0.566,2005-09-30,1.78,2005-09-28,TWEXM,0.03113534807866225,456.0,0.11842105263157898,0.22149122807017552,0.0,0.0,0.0,0.22149122807017552,0.0
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-11,2005-11-01,2005-09,0.04686677198525535,0.02156366181129643,0.016574450087309733,2005-10-31,4.57,4.4,16.999999999999993,-0.11667719852553482,2005-10-31,0.05467372134038784,2005-10-28,-0.582,2005-10-31,2.0,2005-10-26,TWEXM,0.03868029497396264,470.0,0.17021276595744683,0.30000000000000004,0.0,0.0,0.0,0.30000000000000004,0.0
T08_2004,B05,2004,2004-06-30,2007-09-18,2005-12,2005-12-01,2005-10,0.04347826086956519,0.01179927459712582,0.020209103457029087,2005-11-30,4.49,4.42,7.000000000000028,0.14217391304348137,2005-11-30,0.0922080396265954,2005-11-25,-0.579,2005-11-30,2.12,2005-11-30,TWEXM,0.022934286995738518,477.0,0.16352201257861632,0.4150943396226414,0.0,0.0,0.0,0.4150943396226414,0.0
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-01,2006-01-01,2005-11,0.034554973821989465,-0.001856635676691365,0.029120723180627417,2005-12-30,4.39,4.41,-2.000000000000046,0.9345026178010531,2005-12-29,0.23889802631578938,2005-12-30,-0.562,2005-12-30,2.06,2005-12-28,TWEXM,0.008191964285714226,510.0,0.09215686274509793,0.16862745098039222,0.0,0.11703703703703705,0.0,0.32352941176470584,0.17603002420414093
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-02,2006-02-01,2005-12,0.03415659485023648,-0.012710177135018874,0.026259073757150198,2006-01-31,4.53,4.54,-0.9999999999999787,1.1143405149763526,2006-01-31,0.20148725212464602,2006-01-27,-0.602,2006-01-31,2.0,2006-01-25,TWEXM,-0.01920204971205086,550.0,0.11090909090909085,0.15272727272727282,0.0,0.11703703703703705,0.0,0.2272727272727273,0.17603002420414093
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-03,2006-03-01,2006-01,0.03985317252228637,-0.0036250883472788153,0.024194801632455576,2006-02-28,4.55,4.69,-14.000000000000057,0.5646827477713625,2006-02-28,0.07440476190476186,2006-02-24,-0.632,2006-02-28,2.02,2006-02-22,TWEXM,0.011665950782679957,555.0,0.21621621621621623,0.14054054054054044,0.0,0.11703703703703705,0.0,0.21621621621621623,0.17604417897139013
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-04,2006-04-01,2006-02,0.0359749739311781,0.001420000109188635,0.017242361205308532,2006-03-31,4.86,4.82,4.0000000000000036,1.2625026068821903,2006-03-30,0.05387896982145679,2006-03-31,-0.627,2006-03-31,2.35,2006-03-29,TWEXM,0.010580853513514787,557.0,0.07001795332136451,0.07360861759425497,0.11703703703703705,0.11703703703703705,0.0,0.21184919210053854,0.19355140468962312
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-05,2006-05-01,2006-03,0.033626487325400856,-0.0005301075248356213,0.02091541760329152,2006-04-28,5.07,4.87,20.000000000000018,1.7073512674599147,2006-04-28,0.14131298680654902,2006-04-28,-0.618,2006-04-28,2.39,2006-04-26,TWEXM,-0.023205825274614456,611.0,0.03764320785597386,-0.04091653027823239,0.11703703703703705,0.1318518518518519,-0.04091653027823239,0.10474631751227492,0.19566289952517654
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-06,2006-06-01,2006-04,0.035457348406988665,-0.0043958241152977084,0.021816142662632876,2006-05-31,5.12,5.04,8.000000000000007,1.5742651593011336,2006-05-31,0.1367181282826675,2006-05-26,-0.581,2006-05-31,2.48,2006-05-31,TWEXM,-0.0666413698240288,675.0,-0.06222222222222218,-0.0696296296296296,0.11703703703703705,0.1318518518518519,-0.1318518518518519,0.0,0.19566289952517654
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-07,2006-07-01,2006-05,0.04166666666666674,0.00569169273548864,0.021156664964513183,2006-06-30,5.15,5.16,-0.9999999999999787,0.9833333333333263,2006-06-30,0.26479644201163177,2006-06-30,-0.528,2006-06-30,2.54,2006-06-28,TWEXM,-0.0394314433103814,596.0,0.003355704697986628,0.057046979865771785,0.056782334384858024,0.0757097791798107,-0.016778523489932917,0.06375838926174504,0.08542482560291764
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-08,2006-08-01,2006-06,0.043187660668380534,0.009561173342979679,0.01980338625144462,2006-07-31,4.99,4.97,2.000000000000046,0.6712339331619468,2006-07-31,0.17583977290648178,2006-07-28,-0.558,2006-07-31,2.41,2006-07-26,TWEXM,-0.018250424082660976,634.0,-0.0757097791798107,-0.004731861198738141,0.0757097791798107,0.0757097791798107,-0.0757097791798107,0.0,0.08542482560291764
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-09,2006-09-01,2006-07,0.041453428863869046,0.005996080456880382,0.02251836527383766,2006-08-31,4.74,4.79,-4.999999999999982,0.5946571136130956,2006-08-31,0.12589985602303622,2006-08-25,-0.602,2006-08-31,2.24,2006-08-30,TWEXM,-0.04333397618924428,633.0,-0.00789889415481837,0.05055292259083721,0.07424960505529221,0.07424960505529221,-0.07424960505529221,0.05055292259083721,0.08539565153383684
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-10,2006-10-01,2006-08,0.038187372708757605,-0.0034792939579091353,0.023669704568583194,2006-09-29,4.64,4.71,-7.000000000000028,0.8212627291242391,2006-09-29,0.04990819562677351,2006-09-29,-0.605,2006-09-29,2.27,2006-09-27,TWEXM,-0.04507476199332561,598.0,0.05351170568561869,0.09531772575250841,0.02006688963210701,0.02006688963210701,-0.02006688963210701,0.11204013377926425,0.035790758360752704
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-11,2006-11-01,2006-09,0.020623742454728422,-0.022563918213652112,0.042159275134967755,2006-10-31,4.61,4.71,-9.999999999999964,2.547625754527158,2006-10-31,-0.16472261735419624,2006-10-27,-0.627,2006-10-31,2.34,2006-10-25,TWEXM,-0.007929052934025904,586.0,0.07679180887372006,0.15870307167235498,0.0,0.015037593984962405,0.0,0.15870307167235498,0.02142788815456886
T08_2004,B05,2004,2004-06-30,2007-09-18,2006-12,2006-12-01,2006-10,0.013052208835341528,-0.02840122002852752,0.028481025781383007,2006-11-30,4.46,4.62,-16.000000000000014,3.154779116465847,2006-11-30,-0.09068592057761737,2006-11-24,-0.626,2006-11-30,2.16,2006-11-29,TWEXM,0.0019038222702585372,628.0,0.05891719745222934,0.06210191082802541,0.0,0.0176730486008837,0.0,0.08121019108280247,0.03309152966981997
T08_2004,B05,2004,2004-06-30,2007-09-18,2007-01,2007-01-01,2006-11,0.019736842105263275,-0.01845053060349433,0.016621660136106442,2006-12-29,4.71,4.82,-11.000000000000032,2.7363157894736725,2006-12-29,-0.11141939252336452,2006-12-29,-0.632,2006-12-29,2.41,2006-12-27,TWEXM,-0.011913860158625056,630.0,0.039682539682539764,0.041269841269841345,0.015037593984962405,0.03387334315169366,0.0,0.07777777777777772,0.04059696676771859
T08_2004,B05,2004,2004-06-30,2007-09-18,2007-02,2007-02-01,2006-12,0.025406504065040636,0.004782761610312214,0.021707334984272686,2007-01-31,4.83,4.94,-11.000000000000032,2.2893495934959365,2007-01-31,-0.20085176535238358,2007-01-26,-0.678,2007-01-31,2.4,2007-01-31,TWEXM,0.013693277923325198,631.0,0.0760697305863709,0.0538827258320127,0.015037593984962405,0.03387334315169366,0.0,0.0760697305863709,0.04059696676771859
T08_2004,B05,2004,2004-06-30,2007-09-18,2007-03,2007-03-01,2007-01,0.020756429652042385,0.0077042208167008575,0.016646656462990128,2007-02-28,4.56,4.65,-9.000000000000075,2.484357034795761,2007-02-28,-0.16940037644528094,2007-02-23,-0.661,2007-02-28,2.2,2007-02-28,TWEXM,0.003513119497690509,665.0,0.003007518796992459,0.0,0.0176730486008837,0.03387334315169366,-0.015037593984962405,0.021052631578947434,0.04059696676771859
T08_2004,B05,2004,2004-06-30,2007-09-18,2007-04,2007-04-01,2007-02,0.02415198792148976,0.0044151458162264845,0.025793632616832207,2007-03-30,4.65,4.58,7.000000000000028,2.2348012078510244,2007-03-30,0.04220009483167364,2007-03-30,-0.605,2007-03-30,2.21,2007-03-28,TWEXM,-0.009647491725646717,655.0,0.0015267175572519776,0.0885496183206107,0.03387334315169366,0.03387334315169366,0.0,0.0885496183206107,0.03448128941867654
T08_2004,B05,2004,2004-06-30,2007-09-18,2007-05,2007-05-01,2007-03,0.027787787787787677,0.0023812837227470407,0.025308035115800154,2007-04-30,4.63,4.6,3.000000000000025,1.8512212212212322,2007-04-30,0.09798030378901701,2007-04-27,-0.586,2007-04-30,2.2,2007-04-25,TWEXM,-0.03960494341372578,679.0,-0.020618556701030966,0.11192930780559651,0.03387334315169366,0.03387334315169366,-0.03387334315169366,0.11192930780559651,0.03448128941867654
T08_2004,B05,2004,2004-06-30,2007-09-18,2007-06,2007-06-01,2007-04,0.025736972704714756,0.00498054305267237,0.029076019270608766,2007-05-31,4.9,4.92,-1.9999999999999574,2.326302729528525,2007-05-31,0.13470400567174745,2007-05-25,-0.551,2007-05-31,2.54,2007-05-30,TWEXM,-0.020051117483614433,667.0,-0.0029985007496251548,0.20839580209895048,0.016491754122938573,0.016491754122938573,-0.016491754122938573,0.20839580209895048,0.023517320741331747
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-01,2016-01-01,2015-11,0.005017975786678841,0.003067182856621553,-0.04033068306068888,2015-12-31,2.27,1.06,121.0,1.768202421332116,2015-12-31,-0.3477955383804672,2015-12-25,-0.36,2015-12-31,0.73,2015-12-30,TWEXM,0.04536807292553702,1076.0,0.15706319702602234,0.18587360594795532,0.0,0.002409638554216831,0.0,0.18587360594795532,0.003411855846348068
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-02,2016-02-01,2015-12,0.007295197860415881,0.007656495338475566,-0.04496144811599123,2016-01-29,1.94,0.76,118.0,1.2104802139584119,2016-01-29,-0.3064084071708223,2016-01-29,-0.297,2016-01-29,0.53,2016-01-27,TWEXM,0.035535328861137305,1098.0,0.13114754098360648,0.2176684881602915,0.002409638554216831,0.002409638554216831,0.0,0.2176684881602915,0.003411855846348068
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-03,2016-03-01,2016-01,0.013730868138309926,0.012025123780954328,-0.03236256019749162,2016-02-29,1.74,0.78,96.0,0.36691318616900737,2016-02-29,-0.22910289616199664,2016-02-26,-0.315,2016-02-29,0.32,2016-02-24,TWEXM,0.023884925109957322,1200.0,0.050833333333333286,0.1166666666666667,0.002409638554216831,0.002409638554216831,0.0,0.1166666666666667,0.003411855846348068
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-04,2016-04-01,2016-02,0.010177997801654737,0.005160022014975896,-0.031193297695960798,2016-03-31,1.78,0.73,105.0,0.7622002198345263,2016-03-31,-0.18346595932802834,2016-03-25,-0.368,2016-03-31,0.16,2016-03-30,TWEXM,-0.009900990099009799,1245.0,0.02489959839357425,0.06586345381526115,0.002409638554216831,0.00970149253731345,-0.002409638554216831,0.0763052208835342,0.014202860585777586
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-05,2016-05-01,2016-03,0.008525362211427412,0.0012301643510115312,-0.03515311400177057,2016-04-29,1.83,0.77,106.0,0.9774637788572589,2016-04-29,0.0010886131069016702,2016-04-29,-0.383,2016-04-29,0.12,2016-04-27,TWEXM,-0.028537631389653373,1242.0,0.07648953301127204,0.020128824476650653,0.0,0.05447761194029854,0.0,0.07890499194847012,0.06687072746350166
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-06,2016-06-01,2016-04,0.011251104188944261,-0.0024797639493656654,-0.026579036961380753,2016-05-31,1.84,0.87,97.00000000000001,0.714889581105574,2016-05-31,0.2102538821789499,2016-05-27,-0.372,2016-05-31,0.3,2016-05-25,TWEXM,-0.03726556963934935,1261.0,0.0626486915146709,-0.018239492466296636,0.0,0.07611940298507458,-0.018239492466296636,0.0626486915146709,0.074457887181153
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-07,2016-07-01,2016-05,0.010193225541935691,1.5227740280954194e-05,-0.02448153056399993,2016-06-30,1.49,0.58,91.0,0.4706774458064309,2016-06-30,0.3192128996993713,2016-06-24,-0.345,2016-06-30,0.09,2016-06-29,TWEXM,-0.042556839176357664,1276.0,0.03996865203761746,-0.09326018808777425,0.00970149253731345,0.13656716417910453,-0.09326018808777425,0.050156739811912265,0.12124994264892199
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-08,2016-08-01,2016-06,0.009973264945230875,0.0014479027338034633,-0.01678117946525337,2016-07-29,1.46,0.67,78.99999999999999,0.46267350547691244,2016-07-29,0.23410576351752832,2016-07-29,-0.356,2016-07-29,-0.03,2016-07-27,TWEXM,-0.03659696517590916,1337.0,-0.05235602094240843,-0.10845175766641735,0.05447761194029854,0.13656716417910453,-0.1346297681376215,0.002243829468960401,0.12124994264892199
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-09,2016-09-01,2016-07,0.008271388704987004,-0.002979715483957257,-0.02196738284260069,2016-08-31,1.58,0.8,78.0,0.7528611295012997,2016-08-31,0.29282407407407396,2016-08-26,-0.351,2016-08-31,0.11,2016-08-31,TWEXM,-0.033508853340895484,1340.0,-0.07611940298507458,-0.07910447761194028,0.07611940298507458,0.13656716417910453,-0.13656716417910453,0.0,0.12124994264892199
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-10,2016-10-01,2016-08,0.010628745027610353,0.0004355194856746625,-0.02164263084601936,2016-09-30,1.6,0.77,83.0,0.5371254972389647,2016-09-30,0.39125364431486886,2016-09-30,-0.336,2016-09-30,0.0,2016-09-28,TWEXM,-0.010034092158803576,1327.0,-0.12810851544837976,-0.07234363225320273,0.12810851544837976,0.12810851544837976,-0.12810851544837976,0.0,0.12051272786730452
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-11,2016-11-01,2016-09,0.014637836474815646,0.004664571529584771,-0.019939516469206886,2016-10-31,1.84,0.86,98.00000000000001,0.37621635251843544,2016-10-31,0.07285223367697591,2016-10-28,-0.377,2016-10-31,0.11,2016-10-26,TWEXM,0.03605566464994525,1267.0,-0.059194948697711136,0.0,0.08681925808997637,0.08681925808997637,-0.08681925808997637,0.0,0.10120130372195732
T09_2015,B06,2015,2015-12-16,2019-07-31,2016-12,2016-12-01,2016-10,0.016359875209176034,0.00808848650418903,-0.015023811304759715,2016-11-30,2.37,1.11,126.0,0.7340124790823968,2016-11-30,0.005494505494505475,2016-11-25,-0.427,2016-11-30,0.43,2016-11-30,TWEXM,0.04947581874329021,1238.0,-0.003231017770597755,0.00646203554119551,0.06542810985460423,0.06542810985460423,-0.06542810985460423,0.02342487883683364,0.09863114110441797
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-01,2017-01-01,2016-11,0.016925371625037933,0.006296626597427579,-0.011862778785850958,2016-12-30,2.45,1.2,125.00000000000003,0.7574628374962069,2016-12-30,0.0964912280701753,2016-12-30,-0.464,2016-12-30,0.5,2016-12-28,TWEXM,0.07402361388539158,1157.0,0.06395851339671554,0.08902333621434755,0.002431118314424663,0.016574585635359074,0.0,0.09507346585998278,0.023885777497792433
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-02,2017-02-01,2016-12,0.02074622132966919,0.0061083848548535435,-0.0002049641716570516,2017-01-31,2.45,1.19,126.00000000000003,0.3753778670330812,2017-01-31,0.3171036204744071,2017-01-27,-0.484,2017-01-31,0.4,2017-01-25,TWEXM,0.027068173354258374,1192.0,0.06291946308724827,0.03775167785234901,0.002431118314424663,0.023677979479084454,0.0,0.06291946308724827,0.03534567552883714
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-03,2017-03-01,2017-01,0.025000422090529995,0.008640546881353961,-0.008031281419274894,2017-02-28,2.36,1.22,113.99999999999999,-0.14004220905299958,2017-02-28,0.1335012594458438,2017-02-24,-0.485,2017-02-28,0.34,2017-02-22,TWEXM,0.05868390337825624,1234.0,0.009724473257698651,0.03970826580226894,0.016574585635359074,0.023677979479084454,-0.002431118314424663,0.03970826580226894,0.03534567552883714
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-04,2017-04-01,2017-02,0.027379581714893186,0.010454210089855254,-0.006864591168616152,2017-03-31,2.4,1.27,112.99999999999999,-0.3379581714893187,2017-03-31,0.059094719195305956,2017-03-31,-0.478,2017-03-31,0.43,2017-03-29,TWEXM,0.03877241783828933,1231.0,0.023558082859463925,0.0674248578391552,0.016574585635359074,0.023677979479084454,0.0,0.0674248578391552,0.03517765348107996
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-05,2017-05-01,2017-03,0.023806124334402767,0.0030599030047335773,0.007162067590550603,2017-04-28,2.29,1.28,101.0,-0.0906124334402767,2017-04-28,0.011487179487179588,2017-04-28,-0.505,2017-04-28,0.37,2017-04-26,TWEXM,0.012264161143487273,1267.0,-0.023677979479084454,0.010260457774269982,0.023677979479084454,0.025875190258751957,-0.023677979479084454,0.03709550118389893,0.051107808226324006
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-06,2017-06-01,2017-04,0.02199689878417299,-0.0030035233063570033,0.013993011097695573,2017-05-31,2.21,1.28,93.0,0.010310121582700837,2017-05-31,0.05759964958388086,2017-05-26,-0.544,2017-05-31,0.4,2017-05-31,TWEXM,-0.029909240924092417,1246.0,0.029695024077046606,0.028892455858748,0.0182539682539683,0.025875190258751957,-0.007223113964687,0.054574638844301804,0.045313653231444095
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-07,2017-07-01,2017-05,0.018748777208413614,-0.008630804506479572,0.017500792534729248,2017-06-30,2.31,1.38,93.00000000000001,0.43512227915863866,2017-06-30,-0.1446096654275092,2017-06-30,-0.568,2017-06-30,0.58,2017-06-28,TWEXM,-0.05147102224422151,1260.0,0.04285714285714293,0.0031746031746031633,0.0182539682539683,0.03805175038051756,-0.0182539682539683,0.04285714285714293,0.04952988915467369
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-08,2017-08-01,2017-06,0.01633487955256463,-0.007471244781838138,0.014803308546539107,2017-07-31,2.3,1.34,95.99999999999997,0.6665120447435369,2017-07-31,-0.055848063181647256,2017-07-28,-0.575,2017-07-31,0.48,2017-07-26,TWEXM,-0.0574956722201192,1237.0,0.0347615198059823,0.07599029911075172,0.025875190258751957,0.03805175038051756,0.0,0.07599029911075172,0.04212390660608858
